frame_idx,detector_ms,tracker_ms,total_ms
98,77.6231,698.5499,776.1730
99,81.1326,669.2427,750.3753
100,77.8378,732.2372,810.0750
101,95.6385,695.9413,791.5798
102,79.6735,694.9793,774.6528
103,81.0527,680.7113,761.7640
104,82.6629,656.2030,738.8659
105,87.6747,736.2435,823.9182
106,79.1672,712.0012,791.1684
107,83.2685,675.7474,759.0159
108,81.8166,661.2786,743.0952
109,84.2766,652.9896,737.2662
110,79.6714,679.0137,758.6851
111,115.5148,672.5585,788.0733
112,76.9899,646.5638,723.5537
113,83.4670,655.3021,738.7691
114,81.0525,1103.9735,1185.0260
115,81.1302,709.7142,790.8444
116,81.3681,679.7992,761.1673
117,79.1351,752.4243,831.5594
118,77.5571,804.2788,881.8359
119,78.9640,705.3285,784.2925
120,80.4107,674.4486,754.8593
121,79.3207,706.2502,785.5709
122,84.8810,661.4937,746.3747
123,76.6879,653.6611,730.3490
124,80.1285,659.0484,739.1769
125,77.8850,652.7132,730.5982
126,79.0608,693.4478,772.5086
127,80.0360,704.4852,784.5212
128,79.0895,705.3417,784.4312
129,79.1612,660.3714,739.5326
130,84.9966,667.1690,752.1656
131,81.5032,653.4621,734.9653
132,76.3588,681.0078,757.3666
133,81.4672,648.0875,729.5547
134,76.6633,651.7537,728.4170
135,78.7184,656.4179,735.1363
136,82.0469,665.7849,747.8318
137,79.7419,681.7604,761.5023
138,79.3548,715.8832,795.2380
139,79.4985,669.1137,748.6122
140,96.4151,670.4073,766.8224
141,81.7485,662.4583,744.2068
142,80.0954,633.4236,713.5190
143,81.0746,622.7841,703.8587
144,80.7813,636.4890,717.2703
145,81.2685,653.8948,735.1633
146,80.7038,678.0380,758.7418
147,78.9453,667.3389,746.2842
148,83.3830,636.4834,719.8664
149,82.5911,677.2388,759.8299
150,82.0147,655.2777,737.2924
151,82.2446,669.0399,751.2845
152,85.0132,630.4846,715.4978
153,85.4690,661.0684,746.5374
154,82.1029,674.2634,756.3663
155,84.6267,642.2617,726.8884
156,84.9069,678.2696,763.1765
157,86.7203,683.9223,770.6426
158,83.3932,717.7779,801.1711
159,84.3677,707.9663,792.3340
160,86.1999,675.6978,761.8977
161,89.8692,683.9247,773.7939
162,84.4091,641.0725,725.4816
163,81.6449,638.1030,719.7479
164,84.5298,646.0578,730.5876
165,82.8056,634.3876,717.1932
166,85.9991,645.3127,731.3118
167,82.9479,663.6532,746.6011
168,87.5843,679.6524,767.2367
169,85.0668,683.9245,768.9913
170,83.6596,643.1716,726.8312
171,82.3778,635.7147,718.0925
172,83.4138,634.6661,718.0799
173,80.8696,630.2077,711.0773
174,79.4096,633.4193,712.8289
175,86.7536,660.1451,746.8987
176,85.5175,653.1788,738.6963
177,81.3958,648.4030,729.7988
178,80.6911,650.2207,730.9118
179,82.4089,645.7522,728.1611
180,81.7608,796.7527,878.5135
181,103.9150,730.6674,834.5824
182,89.6256,727.4941,817.1197
183,83.5766,672.4031,755.9797
184,90.7497,698.7569,789.5066
185,85.0968,723.4733,808.5701
186,89.7568,695.7707,785.5275
187,79.0591,708.7727,787.8318
188,82.2363,704.0481,786.2844
189,80.5465,676.7144,757.2609
190,90.3933,692.5380,782.9313
191,83.5959,652.2741,735.8700
192,78.4170,672.3576,750.7746
193,90.6939,697.3531,788.0470
194,81.8402,742.4021,824.2423
195,86.8197,751.0543,837.8740
196,95.5950,706.1553,801.7503
197,91.6829,767.9074,859.5903
198,82.8462,709.6366,792.4828
199,84.4341,643.4039,727.8380
200,80.8337,652.3831,733.2168
201,104.4223,670.8951,775.3174
202,76.4929,633.1012,709.5941
203,81.6324,635.4746,717.1070
204,79.6638,651.8291,731.4929
205,80.3216,683.5635,763.8851
206,78.1590,675.4666,753.6256
207,80.0361,665.0928,745.1289
208,78.5215,656.5951,735.1166
209,83.5636,624.9884,708.5520
210,77.5293,617.2466,694.7759
211,79.1797,651.1151,730.2948
212,80.5685,669.8783,750.4468
213,84.4467,650.9309,735.3776
214,78.3351,590.9088,669.2439
215,78.7802,632.9845,711.7647
216,79.4827,645.3326,724.8153
217,84.1230,613.7842,697.9072
218,77.4634,616.8342,694.2976
219,81.2357,653.1575,734.3932
220,82.3028,628.4245,710.7273
221,98.5978,732.9753,831.5731
222,131.6763,696.4992,828.1755
223,83.1709,661.9216,745.0925
224,81.7911,639.1444,720.9355
225,86.0370,702.3175,788.3545
226,79.6815,692.8118,772.4933
227,80.6994,710.1259,790.8253
228,85.1772,713.0922,798.2694
229,85.1271,668.4277,753.5548
230,84.5373,704.1425,788.6798
231,120.0056,828.9202,948.9258
232,86.9330,711.8049,798.7379
233,90.8755,684.1786,775.0541
234,94.0229,782.0897,876.1126
235,84.7503,631.5008,716.2511
236,77.7187,641.7853,719.5040
237,85.7884,702.5530,788.3414
238,78.3694,659.5008,737.8702
239,81.2891,664.9527,746.2418
240,80.1101,687.8013,767.9114
241,91.3378,700.5411,791.8789
242,84.6453,687.7441,772.3894
243,83.7422,695.4165,779.1587
244,122.5150,722.0673,844.5823
245,81.2781,679.0030,760.2811
246,77.9818,658.7909,736.7727
247,80.9345,636.3475,717.2820
248,86.5473,680.1099,766.6572
249,80.0231,629.0036,709.0267
250,78.2041,658.5319,736.7360
251,78.2224,668.0119,746.2343
252,79.8519,651.4930,731.3449
253,86.4087,679.5955,766.0042
254,77.5738,688.6184,766.1922
255,86.0562,679.8273,765.8835
256,78.8755,691.5820,770.4575
257,84.9803,720.7625,805.7428
258,107.6238,1008.0863,1115.7101
259,98.7519,772.9620,871.7139
260,96.0689,730.1254,826.1943
261,85.8777,708.9759,794.8536
262,80.6355,796.3176,876.9531
263,79.7661,703.8048,783.5709
264,81.4047,829.1878,910.5925
265,119.2386,688.7360,807.9746
266,85.5803,651.1008,736.6811
267,81.0152,654.5047,735.5199
268,82.8423,659.7465,742.5888
269,83.8922,654.0549,737.9471
270,90.4069,511.9837,602.3906
271,81.3571,515.6600,597.0171
272,80.8895,516.5817,597.4712
273,84.9837,517.1477,602.1314
274,81.9127,643.7880,725.7007
275,81.3940,643.0774,724.4714
276,79.5417,646.4545,725.9962
277,79.7575,523.2411,602.9986
278,82.6192,528.6118,611.2310
279,80.5059,538.7619,619.2678
280,85.0692,523.3659,608.4351
281,80.7959,538.7819,619.5778
282,83.2881,541.2989,624.5870
283,81.8151,522.5880,604.4031
284,77.9542,655.8895,733.8437
285,92.2977,495.4580,587.7557
286,81.8947,475.2721,557.1668
287,83.1355,484.1395,567.2750
288,84.5894,476.6607,561.2501
289,82.0950,480.0141,562.1091
290,82.9102,477.8996,560.8098
291,80.4976,473.8963,554.3939
292,81.2574,477.1364,558.3938
293,84.1653,508.3775,592.5428
294,82.4524,546.7673,629.2197
295,104.9574,559.8609,664.8183
296,80.5042,522.8587,603.3629
297,79.3180,494.8090,574.1270
298,78.9806,528.8243,607.8049
299,79.5910,512.5827,592.1737
300,78.3295,496.2940,574.6235
301,79.2543,494.0346,573.2889
302,78.8946,501.6045,580.4991
303,79.4182,530.7475,610.1657
304,79.2938,531.8210,611.1148
305,79.7730,645.7911,725.5641
306,92.0565,681.5784,773.6349
307,79.9617,668.3617,748.3234
308,85.5698,493.0878,578.6576
309,80.4417,470.0644,550.5061
310,79.3692,468.5089,547.8781
311,79.0549,489.5396,568.5945
312,82.1704,467.2066,549.3770
313,81.3935,472.8370,554.2305
314,85.6245,482.2214,567.8459
315,78.0315,484.0175,562.0490
316,83.3426,473.0385,556.3811
317,85.1584,475.1279,560.2863
318,82.6160,471.9492,554.5652
319,83.7942,473.8600,557.6542
320,85.2983,597.3678,682.6661
321,93.6343,515.2152,608.8495
322,91.1713,498.8809,590.0522
323,79.9864,491.8803,571.8667
324,80.1964,480.0341,560.2305
325,84.1424,481.7230,565.8654
326,80.7821,492.3663,573.1484
327,80.4040,496.0896,576.4936
328,79.5948,506.1787,585.7735
329,81.9361,485.8717,567.8078
330,78.7385,474.1596,552.8981
331,96.4611,473.0328,569.4939
332,84.9988,490.0324,575.0312
333,78.4505,463.1656,541.6161
334,81.2128,448.8856,530.0984
335,84.7124,440.5001,525.2125
336,78.8690,435.9680,514.8370
337,77.6139,421.7746,499.3885
338,85.3744,437.5136,522.8880
339,84.5874,426.3471,510.9345
340,84.0538,413.4651,497.5189
341,81.3312,403.4465,484.7777
342,82.7886,414.2145,497.0031
343,79.4960,409.8447,489.3407
344,80.3399,405.5124,485.8523
345,80.5362,418.0885,498.6247
346,81.0763,411.6885,492.7648
347,83.2830,412.3685,495.6515
348,80.6077,410.8507,491.4584
349,80.0407,410.0678,490.1085
350,82.9824,424.6753,507.6577
351,82.0032,471.9153,553.9185
352,87.3153,485.8891,573.2044
353,78.8000,488.1213,566.9213
354,79.9578,462.0066,541.9644
355,83.6897,447.4363,531.1260
356,80.3076,403.7439,484.0515
357,108.4153,505.3558,613.7711
358,80.6539,386.6420,467.2959
359,81.2453,461.8376,543.0829
360,78.9867,434.2448,513.2315
361,91.7514,451.3527,543.1041
362,79.8772,450.2658,530.1430
363,80.7021,454.1082,534.8103
364,80.2785,417.6771,497.9556
365,80.7217,421.8733,502.5950
366,80.3312,421.5834,501.9146
367,78.9368,441.1596,520.0964
368,82.3027,446.2859,528.5886
369,101.1225,485.3290,586.4515
370,82.6504,455.6288,538.2792
371,79.7516,516.3519,596.1035
372,87.5186,588.3023,675.8209
373,95.9334,589.5569,685.4903
374,105.3121,629.8929,735.2050
375,99.5545,557.3802,656.9347
376,87.3685,506.0715,593.4400
377,92.0806,501.3264,593.4070
378,93.7041,499.6927,593.3968
379,95.1682,511.7936,606.9618
380,86.8520,482.0475,568.8995
381,82.6881,511.5299,594.2180
382,80.7892,539.4089,620.1981
383,89.5236,548.2154,637.7390
384,88.7678,506.0113,594.7791
385,86.9360,529.8444,616.7804
386,82.5422,440.8692,523.4114
387,80.8841,425.1601,506.0442
388,87.8923,469.3679,557.2602
389,91.9614,579.0253,670.9867
390,92.7338,479.4831,572.2169
391,84.5791,444.0277,528.6068
392,83.9764,448.5689,532.5453
393,78.1268,453.6328,531.7596
394,87.5632,438.5622,526.1254
395,90.1129,452.8031,542.9160
396,82.2659,427.1805,509.4464
397,81.4426,467.9058,549.3484
398,87.1275,479.0604,566.1879
399,94.8993,463.4777,558.3770
400,80.6976,462.1568,542.8544
401,84.0617,498.4983,582.5600
402,77.7670,416.7556,494.5226
403,77.1622,457.3957,534.5579
404,80.0138,418.1834,498.1972
405,78.5398,418.2014,496.7412
406,76.3683,410.6196,486.9879
407,78.7172,428.6578,507.3750
408,81.0645,397.0927,478.1572
409,81.7253,400.7973,482.5226
410,79.3210,411.8971,491.2181
411,81.4223,367.5069,448.9292
412,78.2836,435.4865,513.7701
413,81.3513,385.1551,466.5064
414,81.7000,345.2379,426.9379
415,81.0023,339.9444,420.9467
416,90.4891,375.4393,465.9284
417,81.7514,412.0397,493.7911
418,78.2598,422.4767,500.7365
419,80.3515,396.0186,476.3701
420,80.2653,417.0454,497.3107
421,82.4460,413.3933,495.8393
422,84.3670,418.9665,503.3335
423,79.0862,425.3531,504.4393
424,80.8349,425.7409,506.5758
425,80.4704,411.3342,491.8046
426,83.9629,412.6127,496.5756
427,76.5590,423.6858,500.2448
428,83.0867,418.3344,501.4211
429,80.4104,413.9368,494.3472
430,76.5112,414.7533,491.2645
431,79.4651,413.9634,493.4285
432,82.7858,409.1163,491.9021
433,83.4979,403.4773,486.9752
434,88.5907,410.9749,499.5656
435,84.7893,412.1715,496.9608
436,79.5658,406.3860,485.9518
437,83.5420,401.7393,485.2813
438,80.0082,396.7541,476.7623
439,81.2162,395.9150,477.1312
440,80.1538,395.2794,475.4332
441,81.5889,418.0170,499.6059
442,82.7665,492.3953,575.1618
443,139.5429,574.9050,714.4479
444,89.3604,599.3506,688.7110
445,90.4582,527.0563,617.5145
446,96.7849,429.3300,526.1149
447,83.6067,463.0575,546.6642
448,82.2071,415.8786,498.0857
449,95.5141,444.8715,540.3856
450,81.9391,446.1039,528.0430
451,110.0530,530.7939,640.8469
452,100.4953,509.2098,609.7051
453,90.3355,462.0858,552.4213
454,88.9417,447.8762,536.8179
455,91.5516,445.6528,537.2044
456,98.8012,429.3987,528.1999
457,78.1329,421.7565,499.8894
458,79.6750,406.0715,485.7465
459,76.2394,410.9149,487.1543
460,91.5496,461.4631,553.0127
461,90.2862,442.0312,532.3174
462,80.5518,419.3616,499.9134
463,80.7204,418.7418,499.4622
464,78.3295,406.4774,484.8069
465,78.4818,404.2665,482.7483
466,77.9004,406.1696,484.0700
467,79.9585,406.4511,486.4096
468,78.6251,405.5724,484.1975
469,83.9832,409.5332,493.5164
470,78.5471,412.9687,491.5158
471,86.3246,407.2688,493.5934
472,79.9487,391.6994,471.6481
473,77.8195,396.2097,474.0292
474,77.2052,394.9423,472.1475
475,88.6521,394.9108,483.5629
476,76.3008,410.0222,486.3230
477,85.7858,425.7720,511.5578
478,91.4250,422.9400,514.3650
479,85.3884,418.3198,503.7082
480,91.7686,523.0686,614.8372
481,90.7218,620.3013,711.0231
482,100.0821,468.2756,568.3577
483,110.4668,455.1578,565.6246
484,96.7887,447.0439,543.8326
485,87.0201,452.4403,539.4604
486,87.2654,431.7730,519.0384
487,86.4295,424.4813,510.9108
488,82.8790,417.2006,500.0796
489,79.8134,417.6377,497.4511
490,81.7646,438.3880,520.1526
491,84.6987,466.8394,551.5381
492,87.8890,453.7209,541.6099
493,91.9253,446.4423,538.3676
494,86.4973,427.3757,513.8730
495,87.9417,431.9535,519.8952
496,83.4206,456.7839,540.2045
497,94.5271,444.4671,538.9942
498,88.6125,477.7353,566.3478
499,96.9603,501.3197,598.2800
