frame_idx,detector_ms,tracker_ms,total_ms
186,15.7579,21.9030,37.6609
187,16.0174,21.8077,37.8251
188,15.9303,22.5701,38.5003
189,16.0754,23.5774,39.6528
190,15.7692,22.6941,38.4633
191,15.6418,22.8851,38.5269
192,16.2505,22.8664,39.1169
193,15.9122,21.5011,37.4133
194,15.9612,22.3131,38.2743
195,15.7473,22.4547,38.2020
196,15.6515,21.8539,37.5054
197,16.0512,22.9329,38.9841
198,15.8551,22.5700,38.4251
199,15.9755,23.4434,39.4189
200,15.8408,22.3883,38.2290
201,15.6516,21.6892,37.3408
202,16.8910,31.7635,48.6545
203,17.2861,22.5267,39.8129
204,15.9750,22.1531,38.1281
205,15.8187,22.4711,38.2898
206,15.7783,22.4141,38.1924
207,16.3542,23.6021,39.9563
208,16.1130,25.1221,41.2351
209,17.3893,32.4452,49.8345
210,16.1853,31.1941,47.3795
211,16.1934,21.4108,37.6043
212,15.9737,21.2884,37.2622
213,15.9006,22.2186,38.1191
214,15.9210,22.5048,38.4258
215,15.8136,22.2188,38.0324
216,15.8434,21.6738,37.5171
217,15.6942,22.9276,38.6218
218,15.8476,21.6239,37.4715
219,15.7617,21.3209,37.0826
220,16.0669,22.4135,38.4804
221,15.9438,21.9579,37.9016
222,16.0701,24.0866,40.1567
223,16.1518,23.6509,39.8027
224,15.9683,23.3968,39.3652
225,15.8578,24.3478,40.2056
226,16.0183,24.0538,40.0721
227,15.9081,23.5984,39.5065
228,16.2276,22.2366,38.4641
229,15.8173,21.3164,37.1337
230,15.6994,21.6221,37.3215
231,15.9473,21.8463,37.7935
232,16.1118,22.4567,38.5684
233,16.0358,21.9651,38.0009
234,15.6060,21.9116,37.5176
235,15.7199,21.0247,36.7446
236,15.9289,22.1023,38.0312
237,16.1846,21.9610,38.1456
238,15.9194,22.7081,38.6275
239,15.7459,21.4769,37.2228
240,15.8387,23.0116,38.8502
241,16.0422,22.9818,39.0240
242,16.0245,23.1463,39.1708
243,15.8891,23.2680,39.1571
244,15.7000,21.6074,37.3074
245,15.8935,22.2178,38.1113
246,16.4192,23.1671,39.5863
247,16.0506,22.4795,38.5301
248,15.8342,21.9561,37.7903
249,15.7367,21.8697,37.6064
250,15.5945,22.7303,38.3248
251,15.8924,22.9128,38.8051
252,15.9307,22.5547,38.4854
253,15.8547,22.1991,38.0538
254,15.6780,22.5134,38.1915
255,15.6581,22.8062,38.4643
256,15.9860,21.9343,37.9203
257,15.8671,22.4450,38.3121
258,15.8581,22.7809,38.6390
259,15.7064,22.2996,38.0061
260,15.6500,21.2447,36.8947
261,15.9812,20.7236,36.7048
262,15.8811,23.1744,39.0555
263,15.9811,21.2208,37.2019
264,15.7373,20.1979,35.9351
265,15.7988,20.4459,36.2447
266,15.9320,21.6300,37.5620
267,15.9024,21.6244,37.5268
268,16.0514,21.4798,37.5312
269,16.1363,21.8814,38.0177
270,15.7468,23.0487,38.7955
271,16.1042,23.2112,39.3154
272,16.2309,24.2242,40.4550
273,16.0361,21.8941,37.9302
274,15.7324,21.4850,37.2174
275,15.7875,23.9265,39.7140
276,15.9559,23.4524,39.4083
277,16.1257,22.7764,38.9021
278,15.8529,22.8901,38.7430
279,15.7655,22.9822,38.7477
280,15.7948,23.2339,39.0287
281,16.2297,22.1258,38.3555
282,15.9832,22.1713,38.1545
283,15.9122,22.2073,38.1195
284,15.7480,21.6570,37.4050
285,15.6442,22.1235,37.7677
286,15.8971,22.2472,38.1443
287,15.9772,22.4832,38.4604
288,15.9909,23.7970,39.7880
289,15.7846,20.9989,36.7835
290,15.9495,22.3350,38.2845
291,15.9495,22.2181,38.1677
292,15.8587,22.0458,37.9046
293,15.9058,22.3351,38.2409
294,15.9869,22.5669,38.5538
295,15.7956,23.4268,39.2224
296,15.9518,23.7984,39.7502
297,16.0970,23.2731,39.3702
298,15.9983,23.9878,39.9861
299,15.6894,21.8635,37.5529
300,15.7008,21.8654,37.5663
301,16.0071,21.8609,37.8680
302,15.7730,22.7266,38.4996
303,15.9422,21.9525,37.8947
304,15.7298,21.3165,37.0463
305,16.1345,20.2425,36.3769
306,15.8686,19.6610,35.5296
307,15.8849,19.4840,35.3689
308,15.8923,19.2871,35.1794
309,15.5621,18.5085,34.0706
310,15.6465,19.9728,35.6193
311,15.8551,20.3436,36.1987
312,15.7883,20.1517,35.9399
313,15.8816,19.8531,35.7347
314,15.6382,20.4616,36.0999
315,15.5276,22.5243,38.0519
316,15.8396,20.5556,36.3952
317,15.8717,21.6576,37.5293
318,15.8266,21.3050,37.1316
319,15.7088,21.0452,36.7539
320,15.6310,21.7649,37.3959
321,16.0148,22.2969,38.3116
322,15.8145,22.3143,38.1288
323,15.9940,22.4042,38.3982
324,15.8981,21.9767,37.8748
325,15.5930,24.1486,39.7416
326,16.0898,21.9582,38.0480
327,15.9426,22.0357,37.9783
328,16.1189,23.0367,39.1556
329,15.9934,22.7955,38.7889
330,15.7310,22.0588,37.7898
331,16.1940,22.5395,38.7336
332,15.9132,21.5827,37.4959
333,15.8710,22.3051,38.1761
334,15.8318,21.9092,37.7410
335,15.6176,21.2453,36.8629
336,15.8230,22.8338,38.6567
337,16.0441,22.9227,38.9668
338,15.9136,22.9399,38.8535
339,15.9197,22.0270,37.9466
340,15.6537,22.6336,38.2874
341,15.8259,22.9303,38.7562
342,15.9772,21.9446,37.9217
343,15.8474,22.3105,38.1579
344,16.1646,23.2435,39.4081
345,15.7339,21.8903,37.6242
346,15.8016,21.2934,37.0949
347,16.1999,22.8183,39.0182
348,16.0152,22.1732,38.1884
349,15.8844,22.0326,37.9170
350,15.6544,22.0636,37.7181
351,15.9205,21.8345,37.7550
352,16.1263,21.1219,37.2482
353,15.9087,21.9367,37.8454
354,15.7396,21.7410,37.4805
355,15.7841,21.9854,37.7696
356,15.8658,21.7408,37.6066
357,16.0208,21.0394,37.0602
358,16.1198,19.7517,35.8715
359,15.8221,19.8922,35.7143
360,15.8289,19.6288,35.4578
361,16.2700,19.3718,35.6417
362,16.1807,19.9957,36.1765
363,15.9626,19.7375,35.7002
364,15.9288,19.8957,35.8245
365,15.6947,19.3697,35.0644
366,15.5981,19.4354,35.0335
367,15.7657,19.3884,35.1541
368,16.0739,19.7898,35.8637
369,15.8356,19.5561,35.3916
370,15.6981,19.0863,34.7844
371,15.6997,19.9108,35.6105
372,15.9041,20.2986,36.2026
373,15.9478,20.1550,36.1028
374,15.8568,20.6058,36.4626
375,15.7171,21.2843,37.0014
