frame_idx,detector_ms,tracker_ms,total_ms
169,17.7580,1161.3581,1179.1162
170,18.1228,1038.5193,1056.6420
171,35.1318,1076.6932,1111.8250
172,17.8656,1140.3968,1158.2624
173,17.6769,1060.2468,1077.9238
174,17.5794,1161.4947,1179.0740
175,17.9677,1232.9359,1250.9037
176,17.5540,1118.6709,1136.2249
177,17.3952,1175.8397,1193.2350
178,17.2475,1133.8960,1151.1435
179,34.0532,1182.1546,1216.2078
180,17.4317,1186.0513,1203.4830
181,17.6247,1099.5070,1117.1317
182,17.4699,1104.6579,1122.1278
183,35.0602,1086.7894,1121.8497
184,22.7494,1161.4241,1184.1735
185,17.3791,1196.0799,1213.4590
186,35.3917,1229.8728,1265.2645
187,17.8089,1125.8915,1143.7004
188,17.5357,1206.8816,1224.4173
189,17.4985,1254.4753,1271.9738
190,32.1517,1065.8639,1098.0156
191,17.8738,1147.0105,1164.8843
192,17.1597,1112.2943,1129.4541
193,28.8185,1033.1800,1061.9985
194,17.9084,1086.9448,1104.8532
195,23.5026,1155.5099,1179.0125
196,35.4553,1165.9753,1201.4306
197,35.0504,1191.8741,1226.9245
198,39.1540,1114.5153,1153.6693
199,18.0374,1226.4791,1244.5165
200,31.5371,1159.7858,1191.3229
201,17.1866,1196.3184,1213.5050
202,34.8462,1060.6505,1095.4968
203,17.2878,1227.2218,1244.5097
204,35.8666,1140.4683,1176.3349
205,37.3636,1156.2959,1193.6595
206,17.5739,1120.0195,1137.5934
207,36.4274,1066.7806,1103.2080
208,17.9134,1178.0699,1195.9833
209,18.0690,1074.3787,1092.4478
210,46.8817,978.6315,1025.5132
211,19.9297,982.4682,1002.3979
212,23.7372,1150.4607,1174.1979
213,17.4161,1020.0815,1037.4976
214,20.4893,1021.8707,1042.3600
215,17.3972,1025.6190,1043.0162
216,28.9676,1164.0306,1192.9982
217,47.1816,996.2345,1043.4161
218,17.4506,1034.2406,1051.6913
219,17.3135,1154.5064,1171.8199
220,17.2002,1078.4614,1095.6615
221,17.3280,1065.9400,1083.2681
222,36.0163,1109.5100,1145.5263
223,17.2690,1038.8449,1056.1139
224,17.3250,1068.8738,1086.1988
225,20.3675,1118.1538,1138.5213
226,19.6378,1195.1290,1214.7668
227,35.5124,1213.6678,1249.1802
228,17.6457,1258.3592,1276.0050
229,35.2249,1191.7258,1226.9507
230,59.1990,1149.2561,1208.4551
231,34.8616,1170.0045,1204.8662
232,45.3784,1117.1208,1162.4991
233,17.6243,1049.7837,1067.4080
234,20.7520,1084.8933,1105.6454
235,36.5718,998.2912,1034.8630
236,17.5358,1132.3754,1149.9112
237,17.4987,1065.7282,1083.2269
238,35.5385,1032.5033,1068.0418
239,32.5392,1148.8691,1181.4083
240,35.4223,1181.7515,1217.1738
241,36.0076,1181.7646,1217.7722
242,35.1450,1025.7246,1060.8696
243,17.5750,1094.9749,1112.5500
244,32.6951,1079.7787,1112.4739
245,25.5773,1203.0270,1228.6043
246,35.2360,1009.3989,1044.6348
247,17.2984,1164.6171,1181.9155
248,35.9391,1158.2197,1194.1588
249,33.0386,1088.8742,1121.9128
250,17.6081,1050.0500,1067.6582
251,17.7471,1079.7357,1097.4828
252,18.9805,1199.4304,1218.4109
253,35.0495,1191.6091,1226.6585
254,35.3516,1195.9916,1231.3432
255,17.8443,1190.1600,1208.0042
256,20.3265,1072.5862,1092.9128
257,34.9671,1158.6089,1193.5760
258,17.3580,1154.3469,1171.7048
259,35.2343,1136.8662,1172.1005
260,35.8186,1087.4182,1123.2369
261,32.3779,1212.8468,1245.2247
262,35.8395,1198.5630,1234.4025
263,35.6538,1144.6630,1180.3168
264,36.2974,1191.3093,1227.6067
265,31.4389,1133.8792,1165.3181
266,17.4634,1167.2214,1184.6849
267,35.6649,1103.9497,1139.6146
268,17.2406,1187.0702,1204.3108
269,17.1625,1202.9860,1220.1485
270,17.8837,1048.4938,1066.3775
271,17.7603,1298.2120,1315.9722
272,17.1691,1102.2795,1119.4486
273,17.9173,1132.5332,1150.4505
274,17.2074,1003.6375,1020.8449
275,17.4369,896.6173,914.0542
276,17.5461,883.5704,901.1165
277,17.2978,1048.3440,1065.6418
278,17.5386,900.8601,918.3987
279,17.4231,1026.1288,1043.5520
280,17.3127,1034.2410,1051.5537
281,17.5563,984.6317,1002.1881
282,17.5711,987.2578,1004.8289
283,25.4093,1030.5932,1056.0026
284,17.7377,1006.5780,1024.3157
285,17.7967,891.0808,908.8775
286,17.3714,997.9108,1015.2822
287,17.5992,984.6649,1002.2640
288,17.3503,994.3634,1011.7137
289,17.4449,949.4967,966.9416
290,17.3575,1025.6254,1042.9829
291,17.6207,995.3022,1012.9229
292,36.7491,900.3702,937.1192
293,18.7707,852.0093,870.7801
294,17.5947,921.7806,939.3753
295,17.6010,966.5674,984.1684
296,17.3926,1040.5030,1057.8956
297,17.6033,1011.3490,1028.9523
298,17.4295,889.2381,906.6676
299,17.6101,952.9033,970.5135
300,36.0894,976.4430,1012.5323
301,44.7453,879.2806,924.0259
302,17.2138,1016.3330,1033.5468
303,18.0429,1041.4000,1059.4429
304,36.0761,982.0553,1018.1314
305,18.1062,1112.3675,1130.4737
306,32.2298,1061.6983,1093.9281
307,33.3068,1136.1865,1169.4933
308,19.5771,1024.3434,1043.9206
309,17.3658,1175.1074,1192.4732
310,39.2651,1227.2345,1266.4997
311,35.2850,1148.2581,1183.5430
312,34.9464,1112.5496,1147.4960
313,35.1914,1024.8838,1060.0752
314,38.1850,919.7011,957.8861
315,17.3730,959.2162,976.5891
316,38.5425,1028.2198,1066.7623
317,38.8350,1099.6955,1138.5305
318,36.1159,1053.3717,1089.4876
319,17.4872,1047.3563,1064.8434
320,22.9488,940.6259,963.5747
321,20.2392,1082.7772,1103.0164
322,28.8323,938.5368,967.3691
323,17.4748,1060.1941,1077.6689
324,35.5866,1017.9748,1053.5614
325,29.2200,889.0006,918.2206
326,22.7730,1110.4523,1133.2253
327,31.8025,1077.7569,1109.5594
328,17.3283,940.3097,957.6380
329,39.2731,1012.3577,1051.6309
330,17.4264,898.7837,916.2101
331,17.3818,964.3653,981.7471
332,20.4370,996.5770,1017.0141
333,35.6954,855.3588,891.0542
334,17.6776,961.4686,979.1462
335,17.8941,817.6268,835.5209
336,17.4996,1046.7063,1064.2059
337,30.1937,819.2035,849.3971
338,18.4032,894.8720,913.2752
339,17.4177,931.9397,949.3574
340,20.3391,1004.7145,1025.0536
341,17.3130,748.4621,765.7751
342,18.1717,816.8186,834.9903
343,18.0966,819.8848,837.9814
344,17.2787,822.0101,839.2888
345,23.9418,791.9587,815.9005
346,17.5540,773.6810,791.2350
347,17.6004,760.9059,778.5063
348,17.4820,934.9062,952.3881
349,26.0556,857.9259,883.9815
350,21.8833,853.5678,875.4511
351,18.0304,981.8803,999.9106
352,17.3915,947.8359,965.2274
353,23.0601,927.3951,950.4551
354,17.3403,920.2632,937.6035
355,34.9608,922.1527,957.1135
356,17.4154,973.1315,990.5469
357,35.4862,773.0464,808.5326
358,17.3119,931.2828,948.5947
359,35.0031,1024.9504,1059.9535
360,29.7392,1171.1756,1200.9148
361,36.4256,1047.7790,1084.2046
362,34.6642,879.2780,913.9422
363,27.5900,1104.1014,1131.6914
364,17.4745,959.6061,977.0806
365,17.5151,947.8547,965.3698
366,17.5313,838.7121,856.2433
367,17.4184,864.4602,881.8785
368,17.5255,964.0842,981.6097
369,17.4839,982.6724,1000.1563
370,17.3049,947.6391,964.9440
371,20.6003,993.3769,1013.9772
372,17.4907,896.9243,914.4151
373,17.2665,983.8819,1001.1485
374,17.3678,1098.6510,1116.0188
375,18.5887,1021.3063,1039.8950
376,34.6942,938.5671,973.2613
377,17.2344,1242.1514,1259.3858
378,33.9528,1124.1542,1158.1070
379,35.0847,1227.9206,1263.0053
380,29.3501,1461.6644,1491.0144
381,25.8716,1431.5877,1457.4593
382,36.7019,1267.5372,1304.2391
383,40.7486,1055.4313,1096.1799
384,17.5299,1151.6775,1169.2073
385,17.4339,1055.4921,1072.9260
386,17.9857,1042.3519,1060.3376
387,17.4707,1006.4579,1023.9286
388,17.5655,907.7150,925.2806
389,17.7562,886.5433,904.2995
390,17.4101,981.8763,999.2863
391,17.3274,1001.3755,1018.7029
392,17.9444,892.3236,910.2679
393,17.3815,991.0363,1008.4178
394,17.6183,977.7191,995.3374
395,17.4113,963.1692,980.5806
396,17.3667,904.9672,922.3339
397,17.6019,1045.0693,1062.6712
398,17.4001,1106.4228,1123.8230
399,35.1433,1079.3792,1114.5225
400,17.3794,1217.0689,1234.4483
401,33.5898,1076.3509,1109.9407
402,18.2440,1364.8396,1383.0837
403,35.3287,1235.8560,1271.1847
404,34.7291,1278.5721,1313.3012
405,17.3250,1185.7331,1203.0581
406,17.3110,1085.6253,1102.9363
407,23.6254,1008.1798,1031.8051
408,26.5299,928.6993,955.2292
409,17.4183,641.8962,659.3145
410,17.3329,641.3939,658.7268
411,17.2459,628.8034,646.0493
412,17.2044,897.7716,914.9760
413,17.2975,683.2955,700.5930
414,17.2750,720.9030,738.1780
415,17.3799,736.6362,754.0160
416,17.4247,642.0152,659.4399
417,17.4809,780.4511,797.9320
418,17.4177,717.9200,735.3377
419,17.4053,803.6067,821.0120
420,17.5394,847.9150,865.4544
421,17.9372,744.6349,762.5721
422,17.3188,872.3815,889.7004
423,23.9619,890.2593,914.2212
424,18.6565,769.5787,788.2352
425,17.4273,911.3986,928.8259
426,17.4821,858.8605,876.3427
427,17.3962,842.5872,859.9834
428,17.3923,837.4477,854.8400
429,18.4129,926.8390,945.2519
430,17.4888,772.9338,790.4226
431,17.8874,848.6855,866.5729
432,17.5604,948.7342,966.2946
433,17.4323,895.3819,912.8141
434,17.4768,895.7465,913.2233
435,17.5616,882.0664,899.6280
436,17.6216,753.2738,770.8954
437,18.9952,777.5875,796.5827
438,18.4594,904.8771,923.3365
439,18.1250,919.8374,937.9624
440,18.4303,859.4787,877.9090
441,17.4579,852.2736,869.7315
442,26.1657,901.2640,927.4298
443,17.4741,917.8828,935.3569
444,17.5249,882.8493,900.3742
445,17.4904,909.5731,927.0635
446,18.0896,764.9478,783.0373
447,18.4036,838.8243,857.2279
448,17.8357,872.5151,890.3508
449,25.9116,775.0806,800.9921
450,18.3174,809.8839,828.2013
451,17.4676,812.1737,829.6412
452,17.4393,960.7627,978.2021
453,17.5555,904.7058,922.2613
454,18.0026,944.5985,962.6011
455,17.5681,1040.0030,1057.5711
456,17.5964,891.2965,908.8929
457,26.1410,890.3122,916.4532
458,31.6808,941.5401,973.2209
459,29.4862,904.2962,933.7824
460,17.7704,1092.2138,1109.9841
461,28.7847,1119.8018,1148.5865
462,17.6920,1007.3817,1025.0737
463,36.5138,842.4511,878.9649
464,23.4673,1098.0245,1121.4918
465,18.1738,1067.3522,1085.5260
466,19.9599,1012.0129,1031.9728
467,18.1277,963.4708,981.5985
468,17.5681,883.4281,900.9962
469,18.4084,930.3566,948.7650
470,17.5189,882.6525,900.1714
471,19.8679,855.0024,874.8703
472,17.7830,780.2977,798.0806
473,17.5325,830.1161,847.6487
474,17.5575,932.0899,949.6474
475,17.4463,956.2966,973.7429
476,17.6208,766.0489,783.6697
477,17.4957,904.1258,921.6216
478,17.6056,875.7165,893.3221
479,21.7806,747.9842,769.7648
480,17.9187,776.6451,794.5638
481,17.3515,806.1071,823.4586
482,17.3389,810.9448,828.2838
483,17.4280,932.9307,950.3587
484,17.5286,862.6176,880.1462
485,17.9609,895.0346,912.9955
486,17.5593,921.9395,939.4988
487,23.1000,867.7917,890.8917
488,20.4963,919.7711,940.2673
489,17.7997,803.6270,821.4267
490,17.3374,801.6047,818.9421
491,17.5758,902.2023,919.7781
492,20.5931,859.1298,879.7229
493,17.6021,927.9981,945.6003
494,17.6466,789.5649,807.2115
495,30.4032,701.1824,731.5855
496,17.7022,912.4425,930.1447
497,17.5669,924.5775,942.1444
498,17.6514,844.4114,862.0628
499,17.4005,753.6468,771.0473
