frame_idx,detector_ms,tracker_ms,total_ms
186,8.4547,4.6946,13.1493
187,8.3782,4.3729,12.7511
188,8.3328,4.7360,13.0688
189,8.3774,5.0811,13.4584
190,8.9802,4.6489,13.6291
191,8.3693,4.4574,12.8267
192,8.3989,4.5559,12.9548
193,8.3639,4.6215,12.9854
194,8.3744,4.1610,12.5354
195,8.5157,4.4663,12.9820
196,8.5049,4.2880,12.7929
197,8.4022,4.1182,12.5204
198,8.4755,4.4885,12.9640
199,8.3308,4.4902,12.8210
200,8.5527,4.3108,12.8635
201,8.3789,4.1541,12.5330
202,8.3287,4.0964,12.4252
203,8.3883,4.7293,13.1176
204,8.4926,4.4951,12.9877
205,8.4507,4.4523,12.9030
206,8.3750,4.4521,12.8272
207,8.3198,4.3629,12.6826
208,8.3214,4.3601,12.6815
209,8.3192,4.5646,12.8838
210,8.3419,4.4316,12.7735
211,8.5075,4.8290,13.3364
212,8.3985,4.5454,12.9438
213,8.4380,4.4698,12.9078
214,8.3886,4.4968,12.8854
215,8.4747,4.7835,13.2582
216,8.5418,4.9917,13.5335
217,8.5184,4.8131,13.3315
218,8.4633,4.8301,13.2935
219,8.4067,4.3930,12.7996
220,8.4320,4.6270,13.0590
221,8.3552,4.6366,12.9918
222,8.3981,4.4517,12.8498
223,8.5147,4.4513,12.9660
224,8.3564,4.4589,12.8153
225,8.6430,4.4590,13.1020
226,8.4635,4.7879,13.2514
227,8.5432,4.8317,13.3748
228,8.4307,4.7171,13.1478
229,8.7456,4.7785,13.5241
230,8.4352,4.0478,12.4830
231,8.3372,4.5777,12.9149
232,8.4426,4.5781,13.0207
233,8.3346,4.5697,12.9044
234,8.4623,4.4327,12.8950
235,8.4254,4.3366,12.7620
236,8.5051,4.4197,12.9248
237,9.2289,4.5322,13.7611
238,8.3562,4.2061,12.5623
239,8.3726,4.3034,12.6760
240,8.4816,4.0715,12.5531
241,8.3848,4.0295,12.4142
242,8.4423,4.2220,12.6643
243,8.3822,4.0524,12.4346
244,8.5785,4.2590,12.8375
245,8.4202,4.1824,12.6026
246,8.3992,4.1698,12.5691
247,8.5575,4.0138,12.5713
248,8.3988,4.0224,12.4212
249,8.3744,4.1758,12.5502
250,8.4809,4.2867,12.7675
251,8.3291,3.9704,12.2995
252,8.4197,4.2116,12.6312
253,8.3062,4.1169,12.4230
254,8.6008,4.1651,12.7659
255,8.4642,3.9332,12.3975
256,8.3549,4.1117,12.4666
257,8.3887,4.1479,12.5366
258,8.4703,4.4898,12.9601
259,8.3591,4.1784,12.5375
260,8.3145,4.1337,12.4483
261,8.4104,2.9626,11.3730
262,8.5938,3.7095,12.3033
263,8.6407,3.0995,11.7402
264,8.5715,3.2588,11.8302
265,8.5898,3.3240,11.9138
266,8.7064,4.8423,13.5488
267,8.4924,5.1796,13.6720
268,8.5605,5.4303,13.9908
269,8.5019,4.7978,13.2997
270,8.4466,4.7261,13.1727
271,8.4123,5.1601,13.5724
272,8.3809,5.0527,13.4335
273,8.5719,5.2180,13.7899
274,8.5540,5.0472,13.6011
275,8.3581,4.7850,13.1431
276,8.7165,5.0299,13.7463
277,8.4934,5.2204,13.7137
278,9.4881,5.0025,14.4906
279,8.6587,4.8206,13.4793
280,8.3599,4.9316,13.2915
281,8.3597,4.7675,13.1272
282,8.3949,4.9243,13.3192
283,8.3498,4.8890,13.2388
284,8.4179,4.7589,13.1768
285,8.3823,4.4948,12.8772
286,8.3709,4.7073,13.0782
287,8.5609,4.6978,13.2587
288,8.5544,4.4983,13.0527
289,8.4370,4.9558,13.3928
290,8.4106,4.4499,12.8605
291,8.5108,4.5289,13.0397
292,8.5106,5.0612,13.5718
293,8.5670,4.1825,12.7495
294,8.5157,4.0739,12.5896
295,8.4597,4.5216,12.9813
296,8.4992,4.4103,12.9095
297,8.4525,4.0936,12.5461
298,8.3229,4.0278,12.3507
299,8.3267,4.3172,12.6438
300,8.3174,4.2435,12.5609
301,8.3678,4.4134,12.7811
302,8.3387,4.2349,12.5736
303,8.3484,4.7053,13.0537
304,8.8280,3.2776,12.1056
305,8.7804,3.3270,12.1074
306,8.6307,3.1907,11.8214
307,8.4882,3.3361,11.8244
