frame_idx,detector_ms,tracker_ms,total_ms
186,92.3785,711.2015,803.5800
187,84.3538,682.5171,766.8709
188,103.3835,683.3124,786.6959
189,88.7243,757.1692,845.8935
190,92.6196,635.6782,728.2978
191,89.4048,662.0408,751.4456
192,88.2174,656.6912,744.9086
193,195.6413,645.5861,841.2274
194,90.3814,651.2902,741.6716
195,80.5749,644.5465,725.1214
196,95.1117,633.3398,728.4515
197,108.4952,645.6076,754.1028
198,78.1511,663.0570,741.2081
199,79.9165,649.1099,729.0264
200,81.2010,683.9210,765.1220
201,81.7922,640.3360,722.1282
202,82.4593,641.8766,724.3359
203,86.6965,647.0746,733.7711
204,106.4671,687.5676,794.0347
205,85.3133,677.5194,762.8327
206,85.9997,626.5860,712.5857
207,97.5670,588.8266,686.3936
208,103.3940,623.5353,726.9293
209,88.4202,650.6160,739.0362
210,100.5707,627.3110,727.8817
211,100.7949,618.3276,719.1225
212,90.7351,617.3999,708.1350
213,98.2884,622.1367,720.4251
214,93.0026,622.4444,715.4470
215,98.1985,628.5869,726.7854
216,72.2269,606.4941,678.7210
217,84.5730,609.5043,694.0773
218,104.9851,591.8993,696.8844
219,91.7503,603.4533,695.2036
220,103.0657,598.4902,701.5559
221,78.9632,632.2184,711.1816
222,93.0274,640.3706,733.3980
223,95.4264,754.1272,849.5536
224,87.7584,671.0842,758.8426
225,100.0057,646.8745,746.8802
226,93.6219,626.1622,719.7841
227,89.1820,691.4139,780.5959
228,96.5093,674.6152,771.1245
229,101.7223,679.9314,781.6537
230,95.2189,664.3304,759.5493
231,93.9016,682.9158,776.8174
232,101.5927,678.1447,779.7374
233,86.8406,657.2443,744.0849
234,86.9587,619.6315,706.5902
235,81.1483,672.4855,753.6338
236,77.7073,680.2031,757.9104
237,96.7460,684.8847,781.6307
238,114.3061,737.1695,851.4756
239,87.7075,644.0729,731.7804
240,101.0970,644.8923,745.9893
241,89.6706,643.2391,732.9097
242,89.9658,671.7298,761.6956
243,90.4545,669.3939,759.8484
244,102.6890,666.5922,769.2812
245,102.6179,666.2001,768.8180
246,98.3276,667.4381,765.7657
247,110.4722,664.6452,775.1174
248,101.0202,657.6961,758.7163
249,100.7018,646.5592,747.2610
250,100.6908,654.0221,754.7129
251,97.2953,663.5128,760.8081
252,104.7290,669.6132,774.3422
253,105.0694,673.6312,778.7006
254,99.0482,647.7557,746.8039
